word,value
林寒涧肃,0.0
惨绿愁红,0.0
火树银花,2.7777777777777777
虎头虎脑,2.7777777777777777
深图密虑,2.7777777777777777
孤掌难鸣,0.0
文才武略,2.7777777777777777
钻天入地,5.0
才气过人,5.0
公才公望,3.888888888888889
绝世无双,5.0
弸中彪外,3.888888888888889
人中骐骥,3.888888888888889
王佐之才,5.0
崭露头角,2.7777777777777777
大方之家,2.7777777777777777
观于海者难为水,2.7777777777777777
满腹诗书,3.888888888888889
远见卓识,3.888888888888889
岁寒知松柏,3.888888888888889
平步青云,2.7777777777777777
感恩戴德,5.0
面壁功深,3.888888888888889
英雄所见略同,3.888888888888889
心余力绌,0.0
一得之功,0.5555555555555556
对酒当歌,2.7777777777777777
生死不二,2.7777777777777777
小家碧玉,1.6666666666666667
河汾门下,1.6666666666666667
龙眉皓发,1.6666666666666667
乐道安贫,2.7777777777777777
吹灰之力,5.0
以碫投卵,5.0
倾心吐胆,1.6666666666666667
夫唱妇随,1.6666666666666667
方兴未艾,3.888888888888889
与日俱增,2.7777777777777777
功垂竹帛,5.0
倍道兼行,3.888888888888889
攻苦食淡,3.888888888888889
韦编三绝,5.0
自强不息,3.888888888888889
耳闻不如目见,0.5555555555555556
割股之心,2.7777777777777777
相辅相成,1.6666666666666667
鼋鸣鳖应,1.6666666666666667
独步一时,2.7777777777777777
国士无双,3.888888888888889
教一识百,1.6666666666666667
手不停挥,0.0
五行并下,1.6666666666666667
工欲善其事，必先利其器,1.6666666666666667
面面俱到,0.0
名士风流,2.7777777777777777
一表非俗,1.6666666666666667
靡颜腻理,2.7777777777777777
星眸皓齿,2.7777777777777777
丰姿冶丽,3.888888888888889
白发红颜,1.6666666666666667
知恩报恩,2.7777777777777777
欧鹭忘机,1.6666666666666667
推诚相见,2.7777777777777777
直到事人,2.7777777777777777
情见乎辞,1.6666666666666667
经始大业,5.0
待时守分,1.6666666666666667
改天换地,2.7777777777777777
与民更始,1.6666666666666667
得饶人处且饶人,0.0
略迹原情,1.6666666666666667
雅量豁然,2.7777777777777777
力争经营,0.5555555555555556
箭不虚发,2.7777777777777777
围魏救赵,0.0
百战百胜,3.888888888888889
挥戈反日,3.888888888888889
生力军,1.6666666666666667
骁勇善战,2.7777777777777777
左萦右拂,1.6666666666666667
目不窥园,1.6666666666666667
载酒问字,1.6666666666666667
教导有方,2.7777777777777777
改过迁善,2.7777777777777777
洗心换骨,2.7777777777777777
功败垂成,0.0
无济于事,0.0
困而学之,0.5555555555555556
迁延过时,0.0
不露圭角,1.6666666666666667
家业凋零,0.0
泥牛入海,0.0
无翼而飞,0.0
傅粉何郎,2.7777777777777777
雕章琢句,1.6666666666666667
乞浆得酒,0.0
情窦初开,0.0
道义之交,0.0
深情厚谊,0.0
一见如故,0.0
不期然而然,0.0
猝不及防,0.0
交浅言深,1.6666666666666667
不同流俗,2.7777777777777777
归马放牛,0.0
患难之交,0.0
一丝不挂,0.0
须眉交白,0.0
首肯心折,5.0
玉昆金友,5.0
不忘故剑,1.6666666666666667
耳闻目睹,0.0
切磋琢磨,0.0
研核是非,0.0
道听途说,0.0
自顾不暇,0.0
荆钗布裙,0.0
白黑分明,2.7777777777777777
运用之妙，存乎一心,1.6666666666666667
班师回朝,2.7777777777777777
含英咀华,1.6666666666666667
五车书,2.7777777777777777
承上启下,0.0
鸿篇巨制,2.7777777777777777
正心诚意,2.7777777777777777
小廉曲谨,2.7777777777777777
单枪匹马,3.888888888888889
履险如夷,5.0
勇者不惧,3.888888888888889
宁为玉碎，不为瓦全,1.6666666666666667
安危与共,2.7777777777777777
大杖则走,2.7777777777777777
程门立雪,2.7777777777777777
敬天爱民,3.888888888888889
以礼相待,3.888888888888889
集思广益,2.7777777777777777
朝闻夕改,2.7777777777777777
大巧若拙,3.888888888888889
一得之愚,0.0
舍我其谁,2.7777777777777777
敲门砖,0.0
哇塞,3.888888888888889
ding,3.888888888888889
TMD,0.0
巨强,3.888888888888889
爽歪歪,3.888888888888889
qiang,1.6666666666666667
hiahia,0.0
_so,0.0
赞一个,2.7777777777777777
哇靠,0.0
大惊小怪,0.0
目瞪口呆,0.0
怪罪,0.0
昂贵,0.0
飘飘然,0.0
失惊打怪,0.0
切切在心,0.0
伫结之情,0.0
音容宛在,0.0
自信,2.7777777777777777
迟疑,0.0
调皮,0.0
津津有味,1.6666666666666667
大跌眼镜,0.0
惊愕,0.0
神奇,0.0
定心丸,3.888888888888889
沉着,1.6666666666666667
知足,0.0
精辟,3.888888888888889
裨益,1.6666666666666667
彪炳,3.888888888888889
彬彬,2.7777777777777777
秉直,2.7777777777777777
博览,2.7777777777777777
才调,2.7777777777777777
才思,2.7777777777777777
彩旗,1.6666666666666667
苍茫,1.6666666666666667
长策,1.6666666666666667
畅茂,1.6666666666666667
畅游,2.7777777777777777
超前,1.6666666666666667
沉雄,2.7777777777777777
称叹,3.888888888888889
呈正,0.0
澄明,1.6666666666666667
出尘,3.888888888888889
传诵,1.6666666666666667
创造,0.0
春光,1.6666666666666667
纯贞,2.7777777777777777
瑰奇,2.7777777777777777
国粹,2.7777777777777777
国手,2.7777777777777777
憨态,1.6666666666666667
酣饮,1.6666666666666667
发热,0.0
慈蔼,2.7777777777777777
辞行,0.0
葱绿,1.6666666666666667
粹集,0.5555555555555556
存候,0.0
答礼,1.6666666666666667
大人物,1.6666666666666667
大幸,2.7777777777777777
黛蓝,0.0
胆识,2.7777777777777777
得济,0.0
得行,2.7777777777777777
的真,1.6666666666666667
地望,1.6666666666666667
惦挂,0.0
鼎盛,2.7777777777777777
阔绰,0.0
东风,1.6666666666666667
洞见,1.6666666666666667
洞悉,1.6666666666666667
督师,0.5555555555555556
笃守,2.7777777777777777
端丽,1.6666666666666667
墩朴,1.6666666666666667
夺冠,2.7777777777777777
恩爱,1.6666666666666667
恩义,1.6666666666666667
发轫,1.6666666666666667
繁花,1.6666666666666667
芳醇,1.6666666666666667
芳馨,1.6666666666666667
飞奔,0.0
肥美,2.7777777777777777
奋进,2.7777777777777777
丰年,1.6666666666666667
丰沃,1.6666666666666667
风华,2.7777777777777777
奉行,0.0
辅佐,0.0
富岁,1.6666666666666667
改革,1.6666666666666667
甘芳,1.6666666666666667
甘旨,2.7777777777777777
刚气,2.7777777777777777
高唱,0.0
高峻,1.6666666666666667
高士,5.0
落难,0.0
名利,0.0
告竣,1.6666666666666667
根绝,0.0
工力,3.888888888888889
攻破,0.5555555555555556
功劳,1.6666666666666667
公评,2.7777777777777777
拱服,2.7777777777777777
关爱,2.7777777777777777
管用,1.6666666666666667
光华,3.888888888888889
光泽,1.6666666666666667
闺秀,3.888888888888889
排外,0.0
悍勇,0.5555555555555556
豪侠,5.0
河岳,3.888888888888889
合理化,0.5555555555555556
和祥,3.888888888888889
贺幛,1.6666666666666667
红榜,1.6666666666666667
红旗,0.0
洪流,0.0
宏朗,1.6666666666666667
厚礼,1.6666666666666667
虎威,2.7777777777777777
花朵,1.6666666666666667
欢唱,5.0
欢送,1.6666666666666667
徽号,2.7777777777777777
惠及,2.7777777777777777
活动家,0.5555555555555556
豁然,3.888888888888889
激越,5.0
机断,2.7777777777777777
吉利,3.888888888888889
吉兆,3.888888888888889
伤疤,0.0
死党,2.7777777777777777
亲谊,0.5555555555555556
勤敏,2.7777777777777777
清芬,1.6666666666666667
清淡,0.0
凄怆,0.0
作难,0.0
豪爽,3.888888888888889
永恒,2.7777777777777777
纪念,0.0
娇滴滴,3.888888888888889
坚决,1.6666666666666667
名不虚传,2.7777777777777777
宠辱不惊,5.0
见识,2.7777777777777777
朝不保夕,0.0
不念旧恶,2.7777777777777777
大势已去,0.0
金针,2.7777777777777777
到家,3.888888888888889
桑榆暮景,0.0
风和日丽,3.888888888888889
和平,0.0
血性,3.888888888888889
纯净,1.6666666666666667
除旧布新,1.6666666666666667
三朝元老,2.7777777777777777
单薄,0.0
花团锦簇,2.7777777777777777
神妙,3.888888888888889
起死回生,5.0
莫逆之交,1.6666666666666667
表率,2.7777777777777777
吐气扬眉,2.7777777777777777
险要,0.0
威严,2.7777777777777777
友好,1.6666666666666667
如臂使指,2.7777777777777777
姹紫嫣红,1.6666666666666667
万马奔腾,5.0
严谨,2.7777777777777777
缓和,0.0
蹉跎,0.0
尊敬,1.6666666666666667
锲而不舍,2.7777777777777777
盛大,2.7777777777777777
轻易,0.0
窄小,0.0
纯真,2.7777777777777777
精深,3.888888888888889
涵养,1.6666666666666667
奋起,1.6666666666666667
衰弱,0.0
潺潺,0.0
褒奖,3.888888888888889
啼饥号寒,0.0
甜丝丝,3.888888888888889
缓解,0.0
回报,0.0
纷繁,0.0
闪失,0.0
穷途末路,0.0
完美,5.0
风和日暖,1.6666666666666667
舍己为人,2.7777777777777777
钟情,0.0
扎实,2.7777777777777777
醇朴,3.888888888888889
廉政勤政,2.7777777777777777
革命,1.6666666666666667
严厉,0.0
功力,1.6666666666666667
十拿九稳,5.0
轻柔,0.0
锐利,2.7777777777777777
突如其来,0.0
雅正,2.7777777777777777
施舍,0.0
周全,2.7777777777777777
莽苍,0.0
抱歉,0.0
光怪陆离,0.0
坚固,1.6666666666666667
并进,0.5555555555555556
多姿多彩,2.7777777777777777
艰难,0.0
无拘无束,5.0
平衡,0.0
巍峨,2.7777777777777777
希望,0.0
忧伤,0.0
跃然纸上,3.888888888888889
洞察,0.0
理所当然,0.0
气息奄奄,0.0
磨杵成针,2.7777777777777777
宏大,3.888888888888889
纯朴,2.7777777777777777
疾言厉色,0.0
纯正,2.7777777777777777
危殆,0.0
可敬,2.7777777777777777
畅快,3.888888888888889
沁人心脾,2.7777777777777777
过不去,0.0
抢占,0.0
充沛,2.7777777777777777
豪放,2.7777777777777777
厌烦,0.0
利害,2.7777777777777777
大智若愚,2.7777777777777777
稳步,1.6666666666666667
一目了然,0.0
匆忙,0.0
潇洒,2.7777777777777777
赤子,0.0
富足,2.7777777777777777
轻装,0.0
扶持,0.0
光前裕后,5.0
与世无争,1.6666666666666667
衰退,0.0
笑话,0.0
窟窿,0.0
大爷,0.5555555555555556
正经,3.888888888888889
还礼,0.0
清爽,3.888888888888889
对头,0.0
光耀,2.7777777777777777
公道,2.7777777777777777
烈士,2.7777777777777777
功绩,1.6666666666666667
难受,0.0
紧张,0.0
低头,0.0
客气,0.0
对立,0.0
数米而炊,0.0
七上八下,0.0
追求,2.7777777777777777
干燥,0.0
十足,0.0
好人,0.0
清俊,2.7777777777777777
饯别,0.0
见世面,0.0
教坛,0.0
清切,1.6666666666666667
清逸,2.7777777777777777
锦缎,0.0
情韵,1.6666666666666667
请教,1.6666666666666667
遒媚,2.7777777777777777
饶裕,3.888888888888889
仁惠,2.7777777777777777
荣获,2.7777777777777777
柔美,2.7777777777777777
瑞气,2.7777777777777777
森郁,2.7777777777777777
顺适,1.6666666666666667
生色,1.6666666666666667
盛举,2.7777777777777777
盛宴,2.7777777777777777
诗豪,3.888888888888889
爽畅,2.7777777777777777
揭幕,0.0
素朴,1.6666666666666667
进献,0.0
敬酒,0.0
淡然,1.6666666666666667
黑漆漆,0.0
发呆,0.0
威名,2.7777777777777777
闻人,1.6666666666666667
蓊郁,2.7777777777777777
无前,1.6666666666666667
喜报,2.7777777777777777
先导,2.7777777777777777
鲜润,2.7777777777777777
显明,2.7777777777777777
骁悍,2.7777777777777777
介怀,0.0
新颜,2.7777777777777777
欣跃,2.7777777777777777
极顶,2.7777777777777777
雄浑,1.6666666666666667
雄视,1.6666666666666667
秀劲,2.7777777777777777
煦暖,2.7777777777777777
雪亮,2.7777777777777777
雅饬,2.7777777777777777
雅玩,2.7777777777777777
抑郁寡欢,0.0
燕尔,2.7777777777777777
怡神,2.7777777777777777
义士,2.7777777777777777
英才,2.7777777777777777
英挺,2.7777777777777777
莹然,1.6666666666666667
顶礼膜拜,2.7777777777777777
优抚,2.7777777777777777
幽娴,2.7777777777777777
有趣,2.7777777777777777
有缘,2.7777777777777777
腴润,2.7777777777777777
渊深,2.7777777777777777
佳节,5.0
嘉慰,3.888888888888889
坚确,2.7777777777777777
简切,1.6666666666666667
拍案叫绝,2.7777777777777777
见爱,3.888888888888889
人心大快,2.7777777777777777
健旺,3.888888888888889
寥寂,0.0
交映,1.6666666666666667
娇蓝,1.6666666666666667
娇婉,2.7777777777777777
牛气,2.7777777777777777
节能,1.6666666666666667
清高,2.7777777777777777
津润,0.5555555555555556
金瓯,2.7777777777777777
在理,1.6666666666666667
崭齐,0.5555555555555556
莞尔,0.0
哲人,2.7777777777777777
真知,2.7777777777777777
哗笑,0.0
正轨,2.7777777777777777
知心,2.7777777777777777
值价,1.6666666666666667
至当,2.7777777777777777
致贺,2.7777777777777777
制胜,2.7777777777777777
忠骨,2.7777777777777777
珠玑,2.7777777777777777
迷恋,5.0
庄静,1.6666666666666667
壮行,2.7777777777777777
卓识,3.888888888888889
姿色,2.7777777777777777
相中,0.0
晋升,2.7777777777777777
尊奉,1.6666666666666667
近情,1.6666666666666667
旌麾,0.0
精核,1.6666666666666667
精密,1.6666666666666667
精熟,2.7777777777777777
精严,1.6666666666666667
晶光,1.6666666666666667
井然,1.6666666666666667
儆醒,0.5555555555555556
心仪已久,3.888888888888889
诤友,1.6666666666666667
劲秀,1.6666666666666667
救急,0.5555555555555556
就义,2.7777777777777777
据理,0.5555555555555556
眷顾,2.7777777777777777
白衣苍狗,0.0
以德报怨,5.0
有心眼儿,1.6666666666666667
令人敬畏,1.6666666666666667
为人宽厚,5.0
文武双全,5.0
小巧玲珑,5.0
正大光明,5.0
枝繁叶茂,5.0
有血气,5.0
因时制宜,5.0
学有专长,5.0
行云流水,5.0
知书识礼,2.7777777777777777
直心眼儿,1.6666666666666667
物阜民丰,5.0
沉静,1.6666666666666667
安全,1.6666666666666667
死得其所,2.7777777777777777
玄秘,0.0
茕茕孑立，形影相吊,0.0
望穿秋水,0.0
显著,0.0
济困扶危,2.7777777777777777
发人深省,1.6666666666666667
风吹日晒,0.0
象样,2.7777777777777777
火冒三丈,0.0
义形于色,0.0
荒无人烟,0.0
灰茫茫,0.0
智慧型,2.7777777777777777
质优,1.6666666666666667
忠良,2.7777777777777777
壮阔,1.6666666666666667
仔仔细细,1.6666666666666667
最佳,1.6666666666666667
逍遥自在,2.7777777777777777
瑕不掩瑜,2.7777777777777777
熠熠生辉,1.6666666666666667
哀思,0.0
霁月光风,2.7777777777777777
哀矜,0.0
同病相怜,0.0
忿忿,0.0
寡欢,0.0
喝叱,0.0
惶惧,0.0
疚愧,0.0
拉不下脸,0.0
闷沉沉,0.0
面有愠色,0.0
怒喝,0.0
抱屈衔冤,0.0
气忿忿,0.0
惶恐不安,0.0
危惧,0.0
系念,1.6666666666666667
急不可待,0.0
羞于,0.0
讶然,0.0
愧对,0.0
震悚,0.0
嗔斥,0.0
爱宠,0.0
无计可施,0.0
片瓦无存,0.0
跪叩,0.0
敬奉,0.0
看得上眼,1.6666666666666667
渴求,0.0
美滋滋,0.0
飘飘欲仙,0.0
安如泰山,2.7777777777777777
颂赞,2.7777777777777777
改弦更张,1.6666666666666667
喜幸,1.6666666666666667
眼馋,0.0
赞慕,0.0
饱学,2.7777777777777777
鞭辟近里,2.7777777777777777
割席断交,0.0
石沉大海,0.0
楚楚可怜,1.6666666666666667
车水马龙,1.6666666666666667
出手不凡,2.7777777777777777
春秋鼎盛,3.888888888888889
久战沙场,0.5555555555555556
离索,0.0
大而全,0.5555555555555556
心慕手追,0.5555555555555556
低调,0.5555555555555556
春秋笔法,0.5555555555555556
鼎鼎大名,1.6666666666666667
端端正正,0.5555555555555556
漫不经意,0.0
内幕,0.0
迷宫般,0.0
一干二净,5.0
优胜,5.0
信息丰富,5.0
黑话,0.0
笃信,3.888888888888889
其貌不扬,0.0
气盛,0.0
甘服,2.7777777777777777
高耸,1.6666666666666667
尔雅,1.6666666666666667
拿捏,0.0
风景如画,1.6666666666666667
荷花,0.0
护航,0.0
凤毛麟角,3.888888888888889
斯斯文文,5.0
坦直,0.0
天真无邪,0.0
高纯,0.5555555555555556
高深,0.5555555555555556
高质量,1.6666666666666667
功不可没,3.888888888888889
鼓舞人心,1.6666666666666667
光灿灿,0.5555555555555556
滚瓜烂熟,0.5555555555555556
毫发不爽,1.6666666666666667
好心肠,0.5555555555555556
合口味,0.5555555555555556
鹤发童颜,0.5555555555555556
后生可畏,2.7777777777777777
树叶茂盛,0.5555555555555556
受看,1.6666666666666667
守法,0.0
使用方便,1.6666666666666667
实实惠惠,2.7777777777777777
圣明,5.0
滑不唧溜,0.0
花絮,0.0
是非,0.0
神通广大,5.0
坚持不渝,1.6666666666666667
深奥,1.6666666666666667
少不了,0.0
见微知萌,2.7777777777777777
讲礼貌,1.6666666666666667
筋道,0.5555555555555556
谨言慎行,0.5555555555555556
精神十足,1.6666666666666667
软心肠,1.6666666666666667
入耳,1.6666666666666667
柔中有刚,2.7777777777777777
细瘦,0.0
绝了,2.7777777777777777
群威群胆,1.6666666666666667
开拓型,2.7777777777777777
确切无疑,0.0
全知全能,3.888888888888889
清幽幽,1.6666666666666667
快人快语,1.6666666666666667
清朗,2.7777777777777777
皮实,1.6666666666666667
亲昵,1.6666666666666667
悄然,0.0
浅易,0.0
轻松,1.6666666666666667
手下留情,0.0
旗帜鲜明,1.6666666666666667
心心相印,5.0
完好如新,5.0
朴拙,3.888888888888889
无所不能,5.0
有理由,5.0
毅然,5.0
心明眼亮,5.0
无可厚非,5.0
稳扎稳打,5.0
艰苦,0.0
满腔热血,1.6666666666666667
面善,0.5555555555555556
明睿,2.7777777777777777
目光远大,2.7777777777777777
喷喷香,1.6666666666666667
哀丝豪竹,1.6666666666666667
江山如画,2.7777777777777777
万里江河,5.0
安稳,1.6666666666666667
济世安邦,5.0
文治武功,5.0
社稷为墟,0.0
开国济民,3.888888888888889
康乐,1.6666666666666667
舒坦,1.6666666666666667
欢愉,2.7777777777777777
四平八稳,0.0
馨香,1.6666666666666667
高高兴兴,2.7777777777777777
欢欣鼓舞,3.888888888888889
乐滋滋,2.7777777777777777
喜出望外,3.888888888888889
心花怒放,5.0
开怀,2.7777777777777777
中意,2.7777777777777777
正中下怀,1.6666666666666667
热烈,1.6666666666666667
过瘾,0.0
陶陶,1.6666666666666667
酣畅,1.6666666666666667
幽默,1.6666666666666667
满面春风,1.6666666666666667
喜形于色,2.7777777777777777
旌旗蔽日,3.888888888888889
谪居,0.0
眉飞色舞,2.7777777777777777
拍手称快,2.7777777777777777
喜逐颜开,2.7777777777777777
轻暖,2.7777777777777777
深望,1.6666666666666667
喜色,2.7777777777777777
喜笑盈思,2.7777777777777777
感同身受,1.6666666666666667
孤儿盼到了亲人－喜出望外,0.0
新媳妇过门－大喜,0.0
火热,2.7777777777777777
馨香祷祝,3.888888888888889
情绪低落,0.0
安康,1.6666666666666667
甜爽,2.7777777777777777
动心,0.0
辛劳,2.7777777777777777
严守,1.6666666666666667
珍禽,0.5555555555555556
心疼,0.0
宠幸,0.0
祝寿,1.6666666666666667
醉心,0.0
痴心,0.0
酷爱,0.0
兴趣,0.0
亲爱,0.0
天使,3.888888888888889
欣慕,0.0
有智慧,2.7777777777777777
柔媚,0.5555555555555556
爱不忍释,3.888888888888889
舐犊情深,3.888888888888889
从心所欲,0.0
连根共树,3.888888888888889
形影相追,3.888888888888889
谧静,1.6666666666666667
情不自禁,1.6666666666666667
殷情,0.0
等不及,0.0
洛阳的牡丹－人人喜欢,0.0
责斥,0.0
甘心情愿,0.0
瞧得上眼,1.6666666666666667
推尊,2.7777777777777777
脉脉,1.6666666666666667
沁人肺腑,2.7777777777777777
不可或缺,1.6666666666666667
不无道理,0.0
奇迹,5.0
崇尚,3.888888888888889
景慕,3.888888888888889
不朽,3.888888888888889
不懈怠,1.6666666666666667
才略过人,3.888888888888889
思慕,0.0
伟人,3.888888888888889
五体投地,2.7777777777777777
虔敬,2.7777777777777777
延年益寿,1.6666666666666667
麻姑献寿,1.6666666666666667
福寿齐天,1.6666666666666667
一呼百应,1.6666666666666667
尊长,0.0
伏帖,1.6666666666666667
自重,1.6666666666666667
拜会,2.7777777777777777
宝眷,3.888888888888889
有条不紊,5.0
想开,0.0
闲适,0.0
和悦,0.5555555555555556
扑朔迷离,0.0
于心无愧,2.7777777777777777
神色不动,1.6666666666666667
风平浪静,2.7777777777777777
家喻户晓,1.6666666666666667
惦记,0.0
昭彰,1.6666666666666667
鲁女忧国,5.0
信用,0.0
自己人,0.0
放之四海而皆准,5.0
凿凿,0.0
傲然,0.5555555555555556
高亢,3.888888888888889
不凡,5.0
尽瘁事国,5.0
出类拔萃,5.0
真挚,2.7777777777777777
破家为国,5.0
豪情满怀,3.888888888888889
有始有终,2.7777777777777777
光明磊落,3.888888888888889
机灵,2.7777777777777777
见义勇为,3.888888888888889
鞠躬尽瘁,5.0
纯洁,2.7777777777777777
大显身手,2.7777777777777777
顶天立地,3.888888888888889
奋不顾身,3.888888888888889
刚强,2.7777777777777777
忧国忘家,5.0
真诚,2.7777777777777777
达观,1.6666666666666667
踌躇满志,3.888888888888889
眉清目秀,2.7777777777777777
雅趣,2.7777777777777777
朝气蓬勃,2.7777777777777777
从容不迫,2.7777777777777777
其乐无穷,1.6666666666666667
秀美,2.7777777777777777
壮丽,1.6666666666666667
逗趣,1.6666666666666667
蓬勃,2.7777777777777777
气节,2.7777777777777777
谦逊,2.7777777777777777
勤劳,2.7777777777777777
热忱,2.7777777777777777
日理万机,3.888888888888889
身体力行,1.6666666666666667
好意,2.7777777777777777
暖乎乎,0.5555555555555556
尊师重教,2.7777777777777777
仗义,2.7777777777777777
赞成,2.7777777777777777
突飞猛进,2.7777777777777777
关切,0.5555555555555556
无坚不摧,2.7777777777777777
阔达,2.7777777777777777
雅致,2.7777777777777777
英俊,2.7777777777777777
优良,2.7777777777777777
感佩,2.7777777777777777
朝气,2.7777777777777777
忠心耿耿,3.888888888888889
贞烈,2.7777777777777777
仁爱,3.888888888888889
耿直,1.6666666666666667
光明正大,5.0
爽利,2.7777777777777777
冰清玉洁,2.7777777777777777
忠烈,3.888888888888889
思恋,2.7777777777777777
诚恳,2.7777777777777777
敦实,2.7777777777777777
柔顺,2.7777777777777777
一身是胆,2.7777777777777777
猛士,1.6666666666666667
博学,2.7777777777777777
谦抑,2.7777777777777777
豪气,3.888888888888889
丹忱,2.7777777777777777
刚烈,2.7777777777777777
公平合理,2.7777777777777777
风雅,2.7777777777777777
虎虎,1.6666666666666667
沉稳,2.7777777777777777
心细,2.7777777777777777
洒落,1.6666666666666667
老成,0.0
滑润,1.6666666666666667
得当,2.7777777777777777
始终不渝,3.888888888888889
坚持,0.0
舆死扶伤,3.888888888888889
热心,2.7777777777777777
殷勤,1.6666666666666667
吊死问疾,2.7777777777777777
情深意重,2.7777777777777777
知情达理,2.7777777777777777
沁入肺腑,2.7777777777777777
仔细,1.6666666666666667
发达,2.7777777777777777
浩荡,1.6666666666666667
利索,1.6666666666666667
体谅,0.0
轻便,1.6666666666666667
上等,2.7777777777777777
敦厚,2.7777777777777777
醒目,1.6666666666666667
珍贵,2.7777777777777777
诚笃,2.7777777777777777
气势,0.5555555555555556
清凌凌,1.6666666666666667
飞针走线,2.7777777777777777
冉冉,0.5555555555555556
志士,2.7777777777777777
无名英雄,3.888888888888889
爱憎分明,1.6666666666666667
涓滴归公,2.7777777777777777
宝刀,0.5555555555555556
助困,0.0
保卫,0.5555555555555556
夸赞,2.7777777777777777
称赏,2.7777777777777777
礼赞,2.7777777777777777
灵秀,2.7777777777777777
壮伟,2.7777777777777777
繁花似锦,2.7777777777777777
见危授命,2.7777777777777777
廉正,2.7777777777777777
廉政,3.888888888888889
血性汉子,1.6666666666666667
正面,1.6666666666666667
圣贤,3.888888888888889
先知,3.888888888888889
童贞,1.6666666666666667
言之有理,1.6666666666666667
坚如磐石,2.7777777777777777
国富民强,2.7777777777777777
毫厘不爽,2.7777777777777777
震天动地,0.0
万古流芳,5.0
甲天下,5.0
吃得开,1.6666666666666667
价廉质优|,3.888888888888889
货真价实,2.7777777777777777
拔尖,2.7777777777777777
全优,1.6666666666666667
首屈一指,5.0
独秀一枝,2.7777777777777777
别具匠心,3.888888888888889
原汁原味,1.6666666666666667
得天独厚,3.888888888888889
繁丽,2.7777777777777777
纳鞋底戳了手－真气人,0.0
朗朗上口,1.6666666666666667
金城汤池,2.7777777777777777
盎然,1.6666666666666667
帮补,1.6666666666666667
寂寞,0.0
备至,2.7777777777777777
愤然,0.0
恼怒,0.0
气愤,0.0
震怒,0.0
动肝火,0.0
悻然,0.0
艰难险阻,0.0
横眉怒目,0.0
草场着火－火气冲天,0.0
气呼呼,0.0
辛酸,0.0
哀戚,0.0
揪心,0.0
哀怜,0.0
哀哀,0.0
苦处,0.0
哭鼻子,0.0
饮泣,0.0
哭嚎,0.0
苦脸,0.0
怨离惜别,0.0
寒心,0.0
火烧旗杆－长叹,0.0
黄蜂叮屁股－有痛说不出口,0.0
百口难辨,0.0
不寒而栗,0.0
提心吊胆,0.0
心惊胆战,0.0
惧色,0.0
老鼠偷猫饭－心惊肉跳,0.0
繁难,0.0
苦闷,0.0
担心,0.0
烦心,0.0
无精打采,0.0
愁容,0.0
惆怅,0.0
容忍,0.0
焦渴,0.0
骑虎难下,0.0
疑虑,0.0
窝憋,0.0
乏力,0.0
忧国如家,3.888888888888889
贫困,0.0
不问不界,0.0
费劲,0.0
羞涩,0.0
困窘,0.0
惨怛,0.0
后悔,0.0
汗颜无地,0.0
后悔无及,0.0
恐慌,0.0
心急,0.0
怯场,0.0
心急如焚,0.0
仓皇,0.0
脚板上长草－慌了脚,0.0
小媳妇见了恶婆婆－心里直扑腾,0.0
失魂落魄,0.0
失望,0.0
缺憾,0.0
自馁,0.0
一场空,0.0
难于登天,0.0
半信半疑,0.0
犯嘀咕,0.0
野心,0.0
人丁兴旺,2.7777777777777777
大有年,3.888888888888889
海晏河清,2.7777777777777777
民殷国富,2.7777777777777777
唐虞之治,2.7777777777777777
拨乱反正,2.7777777777777777
除邪去害,1.6666666666666667
法不阿贵,3.888888888888889
匣里龙吟,0.0
一树百获,3.888888888888889
黜陟幽明,1.6666666666666667
举错得当,1.6666666666666667
千金买骏骨,1.6666666666666667
思贤如渴,2.7777777777777777
扶危持倾,3.888888888888889
国家栋梁,3.888888888888889
满腹经纶,2.7777777777777777
不私其利,3.888888888888889
洗手奉职,3.888888888888889
高义薄云,5.0
义无反顾,3.888888888888889
扶危拯溺,3.888888888888889
抱柱之信,3.888888888888889
言必行，行必果,5.0
菲食薄衣,1.6666666666666667
谨行俭用,3.888888888888889
细水长流,1.6666666666666667
别出心裁,2.7777777777777777
前无古人,5.0
一帆风顺,2.7777777777777777
朽索驭马,0.0
鱼游釜中,0.0
坚心守志,1.6666666666666667
矢志不移,3.888888888888889
兵来将挡，水来土掩,0.0
对症下药,1.6666666666666667
因事制宜,2.7777777777777777
苦海茫茫,0.0
虎狼之穴,0.0
洞中肯綮,3.888888888888889
判若两人,0.0
天上人间,0.0
事有必至，理有固然,5.0
相视而笑,1.6666666666666667
万全之策,2.7777777777777777
栈山航海,1.6666666666666667
将伯之助,1.6666666666666667
雪中送炭,3.888888888888889
鬼设神施,2.7777777777777777
熟能生巧,2.7777777777777777
三曹对案,0.0
真凭实据,0.0
责有攸归,0.0
逢凶化吉,3.888888888888889
万象更新,3.888888888888889
否极泰来,3.888888888888889
志气凌云,1.6666666666666667
雷霆万钧,2.7777777777777777
直言尽意,0.5555555555555556
杀鸡饮黍,0.5555555555555556
柔心弱骨,0.5555555555555556
少年老成,1.6666666666666667
甘之若素,1.6666666666666667
一狐之腋,2.7777777777777777
眼花缭乱,0.0
公诸同好,0.5555555555555556
赏不遗贱,2.7777777777777777
门当户对,1.6666666666666667
光宗耀祖,3.888888888888889
珠泪偷弹,0.0
书香门第,2.7777777777777777
